date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2023-09-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2775,0.7447
2023-09-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1800,0.4831
2023-09-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000,0.8051
2023-09-15,Amudat,Upe,Karita,1.544739962,34.83235931,pulses and nuts,Beans,KG,actual,Retail,UGX,4000,1.0735
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,729.2,0.1957
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1667,0.4474
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3500,0.9393
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1917,0.5145
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,miscellaneous food,Salt,KG,actual,Retail,UGX,2000,0.5367
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Basin,Unit,actual,Retail,UGX,5000,1.3418
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Batteries,Pair,actual,Retail,UGX,2000,0.5367
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Charcoal,KG,actual,Retail,UGX,669.6,0.1797
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Hoe,Unit,actual,Retail,UGX,12000,3.2204
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,12000,3.2204
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2000,0.5367
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Laundry soap,KG,actual,Retail,UGX,5000,1.3418
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000,0.2684
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Nails,KG,actual,Retail,UGX,7500,2.0127
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Pen,Unit,actual,Retail,UGX,600,0.161
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Plate (plastic),Unit,actual,Retail,UGX,1000,0.2684
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Rope,Unit,actual,Retail,UGX,1000,0.2684
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Sanitary pads,Packet,actual,Retail,UGX,2000,0.5367
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Torch,Unit,actual,Retail,UGX,1700,0.4562
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Wooden mingle,Unit,actual,Retail,UGX,1500,0.4025
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7417,1.9905
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,pulses and nuts,Beans,KG,actual,Retail,UGX,4500,1.2076
2023-09-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1339,0.3593
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,404.5,0.1086
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1933,0.5188
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3100,0.8319
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4000,1.0735
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2450,0.6575
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,28125,7.5478
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000,0.5367
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,miscellaneous food,Salt,KG,actual,Retail,UGX,1467,0.3937
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Basin,Unit,actual,Retail,UGX,5000,1.3418
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Batteries,Pair,actual,Retail,UGX,1650,0.4428
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Charcoal,KG,actual,Retail,UGX,784,0.2104
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Firewood,KG,actual,Retail,UGX,162,0.0435
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,6750,1.8115
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Laundry soap,KG,actual,Retail,UGX,4500,1.2076
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Mug (plastic),Unit,actual,Retail,UGX,775,0.208
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Nails,KG,actual,Retail,UGX,7000,1.8786
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Pencil,Unit,actual,Retail,UGX,150,0.0403
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Plate (plastic),Unit,actual,Retail,UGX,700,0.1879
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Pole,Unit,actual,Retail,UGX,3750,1.0064
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Rope,Unit,actual,Retail,UGX,625,0.1677
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500,0.6709
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Serving spoon,Unit,actual,Retail,UGX,2000,0.5367
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Torch,Unit,actual,Retail,UGX,1000,0.2684
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Underwear,Unit,actual,Retail,UGX,2000,0.5367
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Wooden mingle,Unit,actual,Retail,UGX,1250,0.3355
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,pulses and nuts,Beans,KG,actual,Retail,UGX,4833,1.297
2023-09-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,744,0.1997
2023-09-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2400,0.6441
2023-09-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Millet,KG,actual,Retail,UGX,2100,0.5636
2023-09-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1238,0.3322
2023-09-15,Busia,Samia-bugwe,Busia,0.467,34.09,pulses and nuts,Beans,KG,actual,Retail,UGX,4050,1.0869
2023-09-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,4000,1.0735
2023-09-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1414,0.3795
2023-09-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3343,0.8971
2023-09-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1657,0.4447
2023-09-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000,1.8786
2023-09-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,pulses and nuts,Beans,KG,actual,Retail,UGX,6000,1.6102
2023-09-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3000,0.8051
2023-09-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2000,0.5367
2023-09-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Millet,KG,actual,Retail,UGX,4000,1.0735
2023-09-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000,0.5367
2023-09-15,Hoima,Bugahya,Hoima,1.430547,31.35227,pulses and nuts,Beans,KG,actual,Retail,UGX,5000,1.3418
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,858,0.2303
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1442,0.387
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2858,0.767
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1850,0.4965
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,19417,5.2109
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000,0.5367
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,miscellaneous food,Salt,KG,actual,Retail,UGX,1867,0.501
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Batteries,Pair,actual,Retail,UGX,2667,0.7157
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Charcoal,KG,actual,Retail,UGX,694,0.1862
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,500,0.1342
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Hoe,Unit,actual,Retail,UGX,11333,3.0414
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,11333,3.0414
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,3167,0.8499
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Laundry soap,KG,actual,Retail,UGX,6333,1.6996
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Mug (plastic),Unit,actual,Retail,UGX,733.3,0.1968
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Panga,Unit,actual,Retail,UGX,7667,2.0576
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Pen,Unit,actual,Retail,UGX,700,0.1879
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Rope,Unit,actual,Retail,UGX,2500,0.6709
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Sanitary pads,Packet,actual,Retail,UGX,2333,0.6261
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Serving spoon,Unit,actual,Retail,UGX,1750,0.4696
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Torch,Unit,actual,Retail,UGX,1500,0.4025
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Underwear,Unit,actual,Retail,UGX,4000,1.0735
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8750,2.3482
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,pulses and nuts,Beans,KG,actual,Retail,UGX,3825,1.0265
2023-09-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1893,0.508
2023-09-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1275,0.3422
2023-09-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3050,0.8185
2023-09-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1850,0.4965
2023-09-15,Iganga,Kigulu,Iganga,0.609167,33.468611,pulses and nuts,Beans,KG,actual,Retail,UGX,4575,1.2278
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,955,0.2563
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1650,0.4428
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3375,0.9057
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000,0.5367
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,25833,6.9327
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2001,0.537
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,miscellaneous food,Salt,KG,actual,Retail,UGX,1250,0.3355
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Basin,Unit,actual,Retail,UGX,5500,1.476
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Batteries,Pair,actual,Retail,UGX,2000,0.5367
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Charcoal,KG,actual,Retail,UGX,942,0.2528
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Firewood,KG,actual,Retail,UGX,387,0.1039
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Hoe,Unit,actual,Retail,UGX,12000,3.2204
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2750,0.738
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000,0.2684
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Nails,KG,actual,Retail,UGX,7000,1.8786
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Panga,Unit,actual,Retail,UGX,8000,2.1469
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pen,Unit,actual,Retail,UGX,600,0.161
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pole,Unit,actual,Retail,UGX,6500,1.7444
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Rope,Unit,actual,Retail,UGX,2250,0.6038
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7500,2.0127
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,pulses and nuts,Beans,KG,actual,Retail,UGX,3500,0.9393
2023-09-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,812,0.2179
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,1111,0.2982
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2700,0.7246
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,25000,6.7091
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2002,0.5373
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,miscellaneous food,Salt,KG,actual,Retail,UGX,1200,0.322
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Basin,Unit,actual,Retail,UGX,5000,1.3418
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Batteries,Pair,actual,Retail,UGX,2000,0.5367
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Charcoal,KG,actual,Retail,UGX,1000,0.2684
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Firewood,KG,actual,Retail,UGX,494,0.1326
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Hoe,Unit,actual,Retail,UGX,12000,3.2204
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,8000,2.1469
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,3000,0.8051
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000,0.2684
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Nails,KG,actual,Retail,UGX,7000,1.8786
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Panga,Unit,actual,Retail,UGX,8000,2.1469
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pen,Unit,actual,Retail,UGX,600,0.161
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pencil,Unit,actual,Retail,UGX,200,0.0537
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Plate (plastic),Unit,actual,Retail,UGX,1000,0.2684
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pole,Unit,actual,Retail,UGX,6000,1.6102
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Rope,Unit,actual,Retail,UGX,2000,0.5367
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Serving spoon,Unit,actual,Retail,UGX,2000,0.5367
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Torch,Unit,actual,Retail,UGX,1500,0.4025
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Underwear,Unit,actual,Retail,UGX,3000,0.8051
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,pulses and nuts,Beans,KG,actual,Retail,UGX,3500,0.9393
2023-09-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2500,0.6709
2023-09-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2450,0.6575
2023-09-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2000,0.5367
2023-09-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2900,0.7783
2023-09-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Millet,KG,actual,Retail,UGX,2900,0.7783
2023-09-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000,0.5367
2023-09-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3000,0.8051
2023-09-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1138,0.3054
2023-09-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3400,0.9124
2023-09-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Millet,KG,actual,Retail,UGX,2100,0.5636
2023-09-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1338,0.3591
2023-09-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000,1.8786
2023-09-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,pulses and nuts,Beans,KG,actual,Retail,UGX,4500,1.2076
2023-09-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2313,0.6207
2023-09-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500,0.4025
2023-09-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Millet,KG,actual,Retail,UGX,2500,0.6709
2023-09-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1031,0.2767
2023-09-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000,2.1469
2023-09-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,pulses and nuts,Beans,KG,actual,Retail,UGX,3750,1.0064
2023-09-15,Kabarole,Fort Portal Municipality,Fort Portal,0.65758933829057,30.27885511,cereals and tubers,Millet,KG,actual,Retail,UGX,3000,0.8051
2023-09-15,Kabarole,Fort Portal Municipality,Fort Portal,0.65758933829057,30.27885511,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3000,0.8051
2023-09-15,Kabarole,Fort Portal Municipality,Fort Portal,0.65758933829057,30.27885511,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000,2.6837
2023-09-15,Kabarole,Fort Portal Municipality,Fort Portal,0.65758933829057,30.27885511,pulses and nuts,Beans,KG,actual,Retail,UGX,4875,1.3083
2023-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2500,0.6709
2023-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2000,0.5367
2023-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Millet,KG,actual,Retail,UGX,3500,0.9393
2023-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,oil and fats,Oil (vegetable),L,actual,Retail,UGX,12000,3.2204
2023-09-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,4625,1.2412
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500,0.4025
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3563,0.9562
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4250,1.1406
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2125,0.5703
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,25000,6.7091
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Basin,Unit,actual,Retail,UGX,4750,1.2747
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Batteries,Pair,actual,Retail,UGX,2500,0.6709
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Charcoal,KG,actual,Retail,UGX,1056,0.2834
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Firewood,KG,actual,Retail,UGX,309.4,0.083
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,6500,1.7444
2023-09-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,3000,0.8051
